subject,task,trial,block,counterbalance,orientation_mapping,fill_mapping,trial_type,stop_rule,signal,orientation,fill,orientation_key,intended_action,intended_key,requires_signal_for_success,fixation_duration,response_window,iti,initial_ssd
5,stimulus_selective,187,5,1,normal_left_shift_rotated_left_inner,none,stop,withhold,red,rotated,unfilled,left_inner,withhold,,0,500,1500,500,200
5,stimulus_selective,188,5,1,normal_left_shift_rotated_left_inner,none,stop,withhold,red,rotated,unfilled,left_inner,withhold,,0,500,1500,500,200
5,stimulus_selective,189,5,1,normal_left_shift_rotated_left_inner,none,go,none,none,rotated,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
5,stimulus_selective,190,5,1,normal_left_shift_rotated_left_inner,none,go,none,none,rotated,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
5,stimulus_selective,191,5,1,normal_left_shift_rotated_left_inner,none,stop,withhold,red,normal,unfilled,left_shift,withhold,,0,500,1500,500,200
5,stimulus_selective,192,5,1,normal_left_shift_rotated_left_inner,none,go,none,none,rotated,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
5,stimulus_selective,193,5,1,normal_left_shift_rotated_left_inner,none,stop,withhold,red,rotated,unfilled,left_inner,withhold,,0,500,1500,500,200
5,stimulus_selective,194,5,1,normal_left_shift_rotated_left_inner,none,go,none,none,normal,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
5,stimulus_selective,195,5,1,normal_left_shift_rotated_left_inner,none,stop,ignore,blue,normal,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
5,stimulus_selective,196,5,1,normal_left_shift_rotated_left_inner,none,go,none,none,rotated,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
5,stimulus_selective,197,5,1,normal_left_shift_rotated_left_inner,none,go,none,none,rotated,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
5,stimulus_selective,198,5,1,normal_left_shift_rotated_left_inner,none,go,none,none,normal,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
5,stimulus_selective,199,5,1,normal_left_shift_rotated_left_inner,none,go,none,none,normal,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
5,stimulus_selective,200,5,1,normal_left_shift_rotated_left_inner,none,stop,ignore,blue,rotated,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
